ANO;GRANDE REGIÃO;UF;PRODUTO;CÓDIGO IBGE;MUNICÍPIO;VENDAS
2015;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314407;PELOTAS;677596
2015;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314902;PORTO ALEGRE;192598253
2015;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316907;SANTA MARIA;7770552
2015;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204202;CHAPECO;5345453
2015;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205407;FLORIANOPOLIS;88061036
2015;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209102;JOINVILLE;8273214
2015;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211306;NAVEGANTES;10116770
2015;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803609;LARANJEIRAS;28834043
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3501608;AMERICANA;105677
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502804;ARACATUBA;140646
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509502;CAMPINAS;326705618
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3516853;GAVIAO PEIXOTO;2702656
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518800;GUARULHOS;2368994616
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3525904;JUNDIAI;2295744
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA;40391252
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541406;PRESIDENTE PRUDENTE;3222906
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543402;RIBEIRAO PRETO;276394
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548500;SANTOS;1517000
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549805;SAO JOSE DO RIO PRETO;3989268
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549904;SAO JOSE DOS CAMPOS;5507449
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550308;SAO PAULO;244485036
2015;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552205;SOROCABA;1318302
2015;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1721000;PALMAS;6543283
2016;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200203;CRUZEIRO DO SUL;833425
2016;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200401;RIO BRANCO;8418230
2016;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707701;RIO LARGO;51909610
2016;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302603;MANAUS;128338106
2016;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304203;TEFE;282224
2016;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA;4851515
2016;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600600;SANTANA;693217
2016;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913606;ILHEUS;8494503
2016;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO;26723176
2016;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927408;SALVADOR;236693353
2016;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929206;SAO FRANCISCO DO CONDE;4458750
2016;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304400;FORTALEZA;199412897
2016;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2307304;JUAZEIRO DO NORTE;733598
2016;REGIÃO CENTRO-OESTE;DF;QUEROSENE DE AVIAÇÃO;5300108;BRASILIA;519129854
2016;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205309;VITORIA;30254640
2016;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201108;ANAPOLIS;5532314
2016;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5208707;GOIANIA;68230092
2016;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105302;IMPERATRIZ;5630945
2016;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111300;SAO LUIS;44462087
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106200;BELO HORIZONTE;7306656
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106705;BETIM;3666500
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3117876;CONFINS;17270402
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3136702;JUIZ DE FORA;84723
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137601;LAGOA SANTA;239288141
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143302;MONTES CLAROS;10291891
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3158953;SANTANA DO PARAISO;259566
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170107;UBERABA;1056261
2016;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170206;UBERLANDIA;16381325
2016;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5002704;CAMPO GRANDE;31423100
2016;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5103403;CUIABA;50923631
2016;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5108402;VARZEA GRANDE;3215841
2016;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM;119164695
2016;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504208;MARABA;113080
2016;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506807;SANTAREM;10394051
2016;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501807;BAYEUX;45053328
2016;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2607208;IPOJUCA;326000
2016;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611101;PETROLINA;296311
2016;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611606;RECIFE;221130492
2016;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2207702;PARNAIBA;33462
2016;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211001;TERESINA;21712614
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101804;ARAUCARIA;7617000
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4104808;CASCAVEL;1098777
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106902;CURITIBA;2060524
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4108304;FOZ DO IGUACU;28140951
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113700;LONDRINA;12398354
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4115200;MARINGA;4800507
2016;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125506;SAO JOSE DOS PINHAIS;126726284
2016;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3300704;CABO FRIO;3374755
2016;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301009;CAMPOS DOS GOYTACAZES;14811547
2016;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301702;DUQUE DE CAXIAS;125000
2016;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302403;MACAE;13612203
2016;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304557;RIO DE JANEIRO;1144538231
2016;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408102;NATAL;74592949
2016;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2412005;SAO GONCALO DO AMARANTE;16510125
2016;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100205;PORTO VELHO;27159071
2016;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA;4440291
2016;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400209;CARACARAI;3408105
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304606;CANOAS;548000
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4305108;CAXIAS DO SUL;2408987
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307708;ESTEIO;177000
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314100;PASSO FUNDO;1868351
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314407;PELOTAS;489363
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314902;PORTO ALEGRE;164879509
2016;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316907;SANTA MARIA;4617786
2016;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204202;CHAPECO;5659094
2016;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205407;FLORIANOPOLIS;66610299
2016;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4208807;JAGUARUNA;537741
2016;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209102;JOINVILLE;6903276
2016;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211306;NAVEGANTES;22529270
2016;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803609;LARANJEIRAS;28419003
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3501608;AMERICANA;13103
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502804;ARACATUBA;62692
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509502;CAMPINAS;297538023
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3516853;GAVIAO PEIXOTO;6138389
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518800;GUARULHOS;2196140564
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3525904;JUNDIAI;1710535
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA;36772169
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541406;PRESIDENTE PRUDENTE;2116803
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543402;RIBEIRAO PRETO;174889
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548500;SANTOS;2468809
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549805;SAO JOSE DO RIO PRETO;5699233
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549904;SAO JOSE DOS CAMPOS;5312213
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550308;SAO PAULO;267808970
2016;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552205;SOROCABA;1163283
2016;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1721000;PALMAS;6088891
2017;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200203;CRUZEIRO DO SUL;1437677
2017;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200401;RIO BRANCO;10201705
2017;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707701;RIO LARGO;53062742
2017;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302603;MANAUS;131512221
2017;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA;4986313
2017;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600600;SANTANA;888471
2017;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903201;BARREIRAS;120975
2017;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913606;ILHEUS;7750968
2017;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO;27138762
2017;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927408;SALVADOR;219183117
2017;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929206;SAO FRANCISCO DO CONDE;5186663
2017;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2932507;UNA;148015
2017;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2304400;FORTALEZA;194911958
2017;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2307304;JUAZEIRO DO NORTE;8281640
2017;REGIÃO CENTRO-OESTE;DF;QUEROSENE DE AVIAÇÃO;5300108;BRASILIA;457401911
2017;REGIÃO SUDESTE;ES;QUEROSENE DE AVIAÇÃO;3205309;VITORIA;32983243
2017;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5201108;ANAPOLIS;5677296
2017;REGIÃO CENTRO-OESTE;GO;QUEROSENE DE AVIAÇÃO;5208707;GOIANIA;63456124
2017;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2105302;IMPERATRIZ;4252798
2017;REGIÃO NORDESTE;MA;QUEROSENE DE AVIAÇÃO;2111300;SAO LUIS;47975816
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106200;BELO HORIZONTE;7707040
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3106705;BETIM;3776800
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3117876;CONFINS;17822659
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3136702;JUIZ DE FORA;39538
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3137601;LAGOA SANTA;235824276
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3143302;MONTES CLAROS;5308249
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3158953;SANTANA DO PARAISO;194768
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170107;UBERABA;731836
2017;REGIÃO SUDESTE;MG;QUEROSENE DE AVIAÇÃO;3170206;UBERLANDIA;14173155
2017;REGIÃO CENTRO-OESTE;MS;QUEROSENE DE AVIAÇÃO;5002704;CAMPO GRANDE;31800303
2017;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5103403;CUIABA;35948994
2017;REGIÃO CENTRO-OESTE;MT;QUEROSENE DE AVIAÇÃO;5108402;VARZEA GRANDE;19487577
2017;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1501402;BELEM;107385967
2017;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1504208;MARABA;132794
2017;REGIÃO NORTE;PA;QUEROSENE DE AVIAÇÃO;1506807;SANTAREM;10268473
2017;REGIÃO NORDESTE;PB;QUEROSENE DE AVIAÇÃO;2501807;BAYEUX;43668375
2017;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2607208;IPOJUCA;1087000
2017;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611101;PETROLINA;5487627
2017;REGIÃO NORDESTE;PE;QUEROSENE DE AVIAÇÃO;2611606;RECIFE;261579026
2017;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2207702;PARNAIBA;117888
2017;REGIÃO NORDESTE;PI;QUEROSENE DE AVIAÇÃO;2211001;TERESINA;24341380
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4101804;ARAUCARIA;9652500
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4104808;CASCAVEL;1141818
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4106902;CURITIBA;1279349
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4108304;FOZ DO IGUACU;27817951
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4113700;LONDRINA;11497583
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4115200;MARINGA;8176065
2017;REGIÃO SUL;PR;QUEROSENE DE AVIAÇÃO;4125506;SAO JOSE DOS PINHAIS;135265988
2017;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3300704;CABO FRIO;522260
2017;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301009;CAMPOS DOS GOYTACAZES;11031231
2017;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3301702;DUQUE DE CAXIAS;153000
2017;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3302403;MACAE;7120558
2017;REGIÃO SUDESTE;RJ;QUEROSENE DE AVIAÇÃO;3304557;RIO DE JANEIRO;1076276596
2017;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2404507;GUAMARE;42000
2017;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2408102;NATAL;32756116
2017;REGIÃO NORDESTE;RN;QUEROSENE DE AVIAÇÃO;2412005;SAO GONCALO DO AMARANTE;57891905
2017;REGIÃO NORTE;RO;QUEROSENE DE AVIAÇÃO;1100205;PORTO VELHO;27325667
2017;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400100;BOA VISTA;5717300
2017;REGIÃO NORTE;RR;QUEROSENE DE AVIAÇÃO;1400209;CARACARAI;3404804
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4304606;CANOAS;739000
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4305108;CAXIAS DO SUL;1966894
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4307708;ESTEIO;196000
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314100;PASSO FUNDO;1688242
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314407;PELOTAS;413003
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4314902;PORTO ALEGRE;176159996
2017;REGIÃO SUL;RS;QUEROSENE DE AVIAÇÃO;4316907;SANTA MARIA;6357751
2017;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4204202;CHAPECO;5338503
2017;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205407;FLORIANOPOLIS;72739880
2017;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4205456;FORQUILHINHA;39655
2017;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4208807;JAGUARUNA;1876071
2017;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4209102;JOINVILLE;5871763
2017;REGIÃO SUL;SC;QUEROSENE DE AVIAÇÃO;4211306;NAVEGANTES;21870550
2017;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2800308;ARACAJU;10692753
2017;REGIÃO NORDESTE;SE;QUEROSENE DE AVIAÇÃO;2803609;LARANJEIRAS;16828406
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3501608;AMERICANA;13139
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3502804;ARACATUBA;30398
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3503406;AREALVA;473949
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3509502;CAMPINAS;315522065
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3516853;GAVIAO PEIXOTO;8611820
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3518800;GUARULHOS;2166079937
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3525904;JUNDIAI;1055248
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3534401;OSASCO;1080496
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3536505;PAULINIA;40721863
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3541406;PRESIDENTE PRUDENTE;1144980
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3543402;RIBEIRAO PRETO;76252
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3548500;SANTOS;3066894
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549805;SAO JOSE DO RIO PRETO;5636227
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3549904;SAO JOSE DOS CAMPOS;3750030
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3550308;SAO PAULO;295759634
2017;REGIÃO SUDESTE;SP;QUEROSENE DE AVIAÇÃO;3552205;SOROCABA;991966
2017;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1702109;ARAGUAINA;73836
2017;REGIÃO NORTE;TO;QUEROSENE DE AVIAÇÃO;1721000;PALMAS;6798336
2018;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200013;ACRELANDIA;7017
2018;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200203;CRUZEIRO DO SUL;1228688
2018;REGIÃO NORTE;AC;QUEROSENE DE AVIAÇÃO;1200401;RIO BRANCO;8076896
2018;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2700300;ARAPIRACA;70037
2018;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2703403;JACARE DOS HOMENS;1904
2018;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2704302;MACEIO;7729300
2018;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2704708;MARECHAL DEODORO;861
2018;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2707701;RIO LARGO;17938385
2018;REGIÃO NORDESTE;AL;QUEROSENE DE AVIAÇÃO;2708303;SAO JOSE DA LAJE;40419
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1300805;BORBA;115996
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301001;CARAUARI;1166000
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301209;COARI;2395437
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1301902;ITACOATIARA;3544
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1302603;MANAUS;80148860
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1303106;NOVA OLINDA DO NORTE;74737
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1303809;SAO GABRIEL DA CACHOEIRA;962257
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304062;TABATINGA;1844300
2018;REGIÃO NORTE;AM;QUEROSENE DE AVIAÇÃO;1304203;TEFE;2297534
2018;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600303;MACAPA;1170441
2018;REGIÃO NORTE;AP;QUEROSENE DE AVIAÇÃO;1600600;SANTANA;2359
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2900108;ABAIRA;3415
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2900702;ALAGOINHAS;35612
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2902500;BAIANOPOLIS;2000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2903201;BARREIRAS;777938
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2904605;BRUMADO;48227
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2906600;CANDIBA;801
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2908101;COCOS;44199
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2909307;CORRENTINA;323900
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2910503;ENTRE RIOS;205
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2910800;FEIRA DE SANTANA;53761
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2911105;FORMOSA DO RIO PRETO;302000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2911303;GENTIO DO OURO;15808
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2911709;GUANAMBI;77806
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2913606;ILHEUS;20000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2916401;ITAPETINGA;1764
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2917359;JABORANDI;8000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2918001;JEQUIE;17000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919207;LAURO DE FREITAS;213834
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919306;LENCOIS;33000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919553;LUIS EDUARDO MAGALHAES;1857640
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2919801;MACAUBAS;6214
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2921906;MUCUGE;27634
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2924009;PAULO AFONSO;901626
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2925303;PORTO SEGURO;19632180
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2926202;RIACHAO DAS NEVES;348701
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2927408;SALVADOR;163472270
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2928505;SANTA TERESINHA;7566
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2928901;SAO DESIDERIO;1158762
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2929206;SAO FRANCISCO DO CONDE;243647
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2930709;SIMOES FILHO;130000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2931350;TEIXEIRA DE FREITAS;20000
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2932507;UNA;527724
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2932903;VALENCA;124558
2018;REGIÃO NORDESTE;BA;QUEROSENE DE AVIAÇÃO;2933307;VITORIA DA CONQUISTA;1245210
2018;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2300754;AMONTADA;5886
2018;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2301109;ARACATI;27158
2018;REGIÃO NORDESTE;CE;QUEROSENE DE AVIAÇÃO;2303501;CASCAVEL;7847
